dex	species	form	gender	palette	idle_atlas	walk_atlas	runtime_strip	id	columns_idle	duration_idle	columns_walk	duration_walk	cell_width	cell_height	left	top	right	bottom	anchor_x	anchor_y	reference_height	runtime_content_width	runtime_content_height	idle_sha256	walk_sha256	runtime_sha256	source_receipt	status
13	weedle	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-013__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-013__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-013__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0013_00:00:none:normal	8	2	8	1	256	256	17	71	239	190	128	179.02618550806883	111	15	16	a07c76d33bd9ca11860b1e5dbefe8af5f6ce28cf55b6bbc4c1e89251fb997e99	8d8cf2527586daa08b884d7ecbbc303a74c3aaea7507ff4eb07f6791e4332306	aec9ab26fe78b09211b5717346f8a26e8d91cb5583272f704d8da30704dbd865	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-013__form-00__gender-none__palette-normal__admission.json	verified-render
13	weedle	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-013__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-013__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-013__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0013_00:00:none:shiny	8	2	8	1	256	256	17	71	239	190	128	179.02618550806883	111	15	16	fba1528a344bbb1a49151c4c743c6734d5968177a39e5ae9f372efd36868fc02	620f627a7a790ae90ce0ab5a113cec86b788310cfb739b40cbc50aec9514ab7e	556ce2ad46e4eda5f1d007170585005637e8ad4c17f181f2337d4e0df6ffe2fc	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-013__form-00__gender-none__palette-shiny__admission.json	verified-render
14	kakuna	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-014__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-014__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-014__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0014_00:00:none:normal	8	2.500000238418579	8	0.5	256	256	68	23	188	233	128	228.75559883764947	160	9	16	d7f89dcca01b0a803c48b74b036d6a1f9faf89a4378fd5d93dd420526249f0c4	bf367cab68b62f741ba5bb5c1d565fbd1e8748223937866dbab54a35d1d99018	0cc8e8198e4824c5be2ea19c35f2b4712583fd22ce71fd73c786c5721c958b26	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-014__form-00__gender-none__palette-normal__admission.json	verified-render
14	kakuna	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-014__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-014__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-014__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0014_00:00:none:shiny	8	2.500000238418579	8	0.5	256	256	68	23	188	233	128	228.75559883764947	160	9	16	5fb45822638c01547b9762cb988996c6f0b7593e9e0cb4fdd7905e2e37b53024	765a6ea4478007ae997f10a4e9c848b32228ec3c46dbce3d717e973d8b04b9a5	218856732ed73dc59af31618b5def4f014110c3466bd070f1be09811c50a7406	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-014__form-00__gender-none__palette-shiny__admission.json	verified-render
16	pidgey	base	none	normal	assets/pokemon-animation-cards/rc31-pidgey-visibility-v2/dex-016__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-pidgey-visibility-v2/dex-016__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-pidgey-visibility-v2/dex-016__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-wing-hierarchy-body-v3:pm0016_00:00:none:normal	8	0.5333333611488342	8	0.40000003576278687	256	256	19	27	237	230	128	370.199050607403	104.99580416080082	10	16	26865104286dbd5bb470d23e0d03247aa133d18c9f8ead0d20c36a091c795488	b59382de520865cd24dccdbc4cc55c81beb9865c1c6e83f3b9bb93bdd17f3f37	36199cf5ab76b58cb0fb4e3f337efa4bdcc9c3b2cc121ad35dfe60d4201f056c	assets/pokemon-animation-cards/rc31-pidgey-visibility-v2/dex-016__form-00__gender-none__palette-normal__admission.json	verified-render
16	pidgey	base	none	shiny	assets/pokemon-animation-cards/rc31-pidgey-visibility-v2/dex-016__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-pidgey-visibility-v2/dex-016__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-pidgey-visibility-v2/dex-016__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-wing-hierarchy-body-v3:pm0016_00:00:none:shiny	8	0.5333333611488342	8	0.40000003576278687	256	256	19	27	237	230	128	370.199050607403	104.99580416080082	10	16	da2b34712e79ac9a27cb5eeeb7243104e85c64d189849de7dcea1b216ae2fe61	c553db531308507b7bd01142099dc4c9af91662604be58609bcb4c9a6b4d5a7d	4c1a1107a1b522fa1cd0d5bfb7d6951bc4392a9fa144dd75249ab2c75276d60e	assets/pokemon-animation-cards/rc31-pidgey-visibility-v2/dex-016__form-00__gender-none__palette-shiny__admission.json	verified-render
17	pidgeotto	base	none	normal	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-017__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-017__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-017__form-00__gender-none__palette-normal__runtime.png	rc31-original-full-hierarchy-body-v3:pm0017_00:00:none:normal	8	0.6666666865348816	8	0.5333333611488342	256	256	17	31	239	221	128	230.6770915408332	106.81561574532186	15	12	bc311d0fafd1c498318c46147854aff0cae300a90006034bab0c3902b1356310	ec2b87d2c651b65b4e7a67549330d3777731d9068ea95902feae68e03453f8b3	a2ddc28ebd205a54aa18fc9d7f3653290f47abe1d4330d7000acb7999fbbdc7c	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-017__form-00__gender-none__palette-normal__admission.json	verified-render
17	pidgeotto	base	none	shiny	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-017__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-017__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-017__form-00__gender-none__palette-shiny__runtime.png	rc31-original-full-hierarchy-body-v3:pm0017_00:00:none:shiny	8	0.6666666865348816	8	0.5333333611488342	256	256	17	31	239	221	128	230.6770915408332	106.81561574532186	15	12	f7b542d47b0dbc84d3656e4166eef49741cee05d456d64aa337d00ac1ac58751	a62a19bb61ab92dc35b98909191aaf32d86a6ea05b3e38126af80afb272a37b2	1f3ad5699fd4127cb11172c84579cf2d3fceb3a4fb131a5d3151860d44a1d1e6	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-017__form-00__gender-none__palette-shiny__admission.json	verified-render
18	pidgeot	base	none	normal	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-018__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-018__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-018__form-00__gender-none__palette-normal__runtime.png	rc31-original-full-hierarchy-body-v3:pm0018_00:00:none:normal	8	1.8000000715255737	8	0.6666666865348816	256	256	27	26	229	232	128	242.19156553472055	127.47050251434557	15	16	315fea3f2ded6c929dbdc1fc6d66501ee5d0e474458aee1bb07c71fd7123d82e	f6fa938b1975f36e60b90f358ba05eca073e812b88a4cbe825be8d0110a42587	cac04c0a2e6f824f0cfa9a23c237e0a10855fe4bce28930a69f155a6a0950e58	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-018__form-00__gender-none__palette-normal__admission.json	verified-render
18	pidgeot	base	none	shiny	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-018__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-018__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-018__form-00__gender-none__palette-shiny__runtime.png	rc31-original-full-hierarchy-body-v3:pm0018_00:00:none:shiny	8	1.8000000715255737	8	0.6666666865348816	256	256	27	26	229	232	128	242.19156553472055	127.47050251434557	15	16	13cd0c5f0e431eb6c71ee7058f76f9cfbfd3009e2c6f35bef05bb5344a158177	9c2c2bfcc9a045916000a045e80921bfb542f63ad586ed288acf7e865454c2d1	c5872b976a5e9649a5b18658f32681eaf88f10f1ba5aeb6c28f0ee5874856412	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-018__form-00__gender-none__palette-shiny__admission.json	verified-render
19	rattata	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-019__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-019__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-019__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0019_00:00:none:normal	8	0.8666667342185974	8	0.6666666865348816	256	256	17	49	239	207	128	197.69322886069745	149	15	16	2f4b49b95b0173e01ef5e730693456af58301207c75826eac7e5cd1cb211ae9f	6a97f953ce4cf3344bcae4c788e19936f415f60f745bc9c177b2754208521a6b	19553cbf29f0dbbefc04ad1c9c1b290b5248b5b16e6b92e8f756e6b9c623d08c	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-019__form-00__gender-none__palette-normal__admission.json	verified-render
19	rattata	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-019__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-019__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-019__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0019_00:00:none:shiny	8	0.8666667342185974	8	0.6666666865348816	256	256	17	49	239	207	128	197.69322886069745	149	15	16	097599b66f03b38285086598f359724bd5452e2078b15398b8d88900b6765509	3607bc58c6474cddd9601619be219b071dd4d6a2e6839df14bf4df191b28ca4f	ce1c838dcab8867cfb266ab2a243f57432a27f6670dae50b95fee0a06eee0d58	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-019__form-00__gender-none__palette-shiny__admission.json	verified-render
20	raticate	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-020__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-020__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-020__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0020_00:00:none:normal	8	2.066666841506958	8	0.8000000715255737	256	256	17	69	239	188	128	180.08119711302547	102	15	16	44ec736aba988a2174b2f252e257a86413bca27946e7f9eab1a91866fef36efc	d495f56ec0932b5fba9decfb8bca7d9cd9bf9e5be8063de27bd9f32d1b0f8adb	959ac931bd9b8811ec4a6b4bd4a18c6f1ab610eb1be7ce976171f1258f12d4f7	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-020__form-00__gender-none__palette-normal__admission.json	verified-render
20	raticate	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-020__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-020__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-020__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0020_00:00:none:shiny	8	2.066666841506958	8	0.8000000715255737	256	256	17	69	239	188	128	180.08119711302547	102	15	16	d2ecb40beb2637b3e2873f85213e12829b2fd0db43c481e925fdf551d2db62db	714fdd08c747b0a4b736416856e9868717aff45960cfa54c3363272ae4e0605f	1899cceecdbcba31c85091557d47feb95f0fc3bfa1be2d1d431833a41aee758a	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-020__form-00__gender-none__palette-shiny__admission.json	verified-render
21	spearow	base	none	normal	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-021__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-021__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-021__form-00__gender-none__palette-normal__runtime.png	rc31-original-full-hierarchy-body-v3:pm0021_00:00:none:normal	8	0.5333333611488342	8	0.40000003576278687	256	256	17	27	239	227	128	361.6084453900196	101.32206727375515	12	16	116b8fec235cb106bb25e7a976b619ab3dcad64d49b1ed703d7d251e42ccd586	8106faf4c02609f0d1362a5a640d683be74c629a783c807c0a2d0ab01c5d43c8	7296569aa52e0d011449fc0da8cbb5ba4165428cd7485f4c65c8295fe8582504	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-021__form-00__gender-none__palette-normal__admission.json	verified-render
21	spearow	base	none	shiny	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-021__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-021__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-021__form-00__gender-none__palette-shiny__runtime.png	rc31-original-full-hierarchy-body-v3:pm0021_00:00:none:shiny	8	0.5333333611488342	8	0.40000003576278687	256	256	17	27	239	227	128	361.6084453900196	101.32206727375515	12	16	463f3515c7f638aaa2830166a3da29efe82abaeac6fafbee1f5b54a9a3916530	176ffb7bbb6a1c32a5cac4018542937f49608f87e32de7c6572f2dc24e365939	1f51f8d35ed5ecacd8a4038867302df4dcbc97ed703f37718b57efa6d6db1915	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-021__form-00__gender-none__palette-shiny__admission.json	verified-render
22	fearow	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-022__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-022__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-022__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-body-v2:pm0022_00:00:none:normal	8	1.6666667461395264	8	0.7666667103767395	256	256	24	23	232	232	128	229.5530280666368	83.93438919122505	15	10	a087fc234f9e80449f2ce6ff3cb4db0b38e2b060804bb93b658a6c04948888cd	f96973459353649ed3ca919b428b653025400c2266bc046d151898fb0a50fec2	bf5a32d1cab5fa110a010e42bca32d0cbda5997e3a451d7f6781c6f281d8f74e	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-022__form-00__gender-none__palette-normal__flight-body-v2-admission.json	verified-render
22	fearow	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-022__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-022__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-022__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-body-v2:pm0022_00:00:none:shiny	8	1.6666667461395264	8	0.7666667103767395	256	256	24	23	232	232	128	229.5530280666368	83.93438919122505	15	10	65635677dfaff3b769e905654aa1646227e6d19f7ce97b1b434a3fddcaa91e9d	f7bf2de37004600468e9dd5a859b7586d20f0ebd9dcfd9deddd078ccb3a03d3d	c6a7a7671c0f54bc9edadbb5092e06e08c6583be48e7c24d6b2f522390667442	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-022__form-00__gender-none__palette-shiny__flight-body-v2-admission.json	verified-render
24	arbok	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-024__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-024__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-024__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-v1:pm0024_00:00:none:normal	8	2.6666667461395264	8	1	256	256	17	70	239	194	128	179.7817063283237	120	15	16	63ec2fbbb03428f19c76e0c5c4d9ce67ccc9e21ad3487075371d444c2a973389	e911e2217cc057ca723d86303e07a0c0dc68a3c793e57a19cdb2d42464f4c5b9	788f5dc01a13d8adb2db32aeabf165d7decc84e25be64673a668ab9380459d2b	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-024__form-00__gender-none__palette-normal__admission.json	verified-render
24	arbok	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-024__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-024__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-024__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-v1:pm0024_00:00:none:shiny	8	2.6666667461395264	8	1	256	256	17	70	239	194	128	179.7817063283237	120	15	16	e07575528e9f72ec63bac993e33d405452859b54b21585c0fada8fe18a80e0c5	64a1b4e0f78e66e74f6e72c7cb7f6a7ac7523a13066b4f1b032c282ca4da80e2	ab63f7324adf1b980c4d9799183a4125b541c832dbb499f3cdb422faf88df7d1	assets/pokemon-animation-cards/rc31-kanto-001-025-static-v1/dex-024__form-00__gender-none__palette-shiny__admission.json	verified-render
26	raichu	base	none	normal	assets/pokemon-animation-cards/rc31-kanto-026-050/dex-026__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-026-050/dex-026__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-026-050/dex-026__form-00__gender-none__palette-normal__runtime.png	rc31-original-trs-body-v2:pm0026_00:00:none:normal	8	1	8	1	256	256	18	22	238	231	128	222.12219602832545	129.62078088775866	14	16	af3bc4a129728449c429715c23b188e0af47c4f9ee8be9483277ad47edc5e6c0	ca62815456eb76641638abe3f612b9ab938f8d7acd65f2cbb442e34cec0aa3d2	d8932bf6e128131b1b4e3db9ffa64fa03c54ba93ac83b11cf2547fa9e61a04ce	assets/pokemon-animation-cards/rc31-kanto-026-050/dex-026__form-00__gender-none__palette-normal__body-v2-admission.json	verified-render
26	raichu	base	none	shiny	assets/pokemon-animation-cards/rc31-kanto-026-050/dex-026__form-00__gender-none__palette-shiny__idle-8x4.png	assets/pokemon-animation-cards/rc31-kanto-026-050/dex-026__form-00__gender-none__palette-shiny__walk-8x4.png	assets/pokemon-animation-cards/rc31-kanto-026-050/dex-026__form-00__gender-none__palette-shiny__runtime.png	rc31-original-trs-body-v2:pm0026_00:00:none:shiny	8	1	8	1	256	256	18	22	238	231	128	222.12219602832545	129.62078088775866	14	16	024d58e816d200b73ea71bd2ae18a6144ead3ab9688892834ca07a787030bbc4	3a36b1854d5c97d0677fff3b172ba28dc8d2e2b549e2f6b531677f981dcb489c	6d8ee70c14e00888aac1056541d36d7252f0ab5b715f38a3438c1e512263127d	assets/pokemon-animation-cards/rc31-kanto-026-050/dex-026__form-00__gender-none__palette-shiny__body-v2-admission.json	verified-render
27	sandshrew	base	none	normal	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-027__form-00__gender-none__palette-normal__idle-8x4.png	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-027__form-00__gender-none__palette-normal__walk-8x4.png	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-027__form-00__gender-none__palette-normal__runtime.png	rc31-original-full-hierarchy-body-v3:pm0027_00:00:none:normal	8	1	8	1.133333444595337	256	256	17	55	239	201	128	192.90727851958442	134.51048941627482	15	16	28e17d29e2291143218b0a967f151cbd2e10b35fc345c3af50360bca608f18d4	e4312f5d281acbae067546694825645ef26ae189d6914d671927f2a4bee8a3d1	8441989a2f81d7d29aaab620ceee47eff8a9a908cc5071270647c90db07a8c55	assets/pokemon-animation-cards/rc31-controller-six-v4/dex-027__form-00__gender-none__palette-normal__admission.json	verified-render
